small_int_0,small_int_1,small_int_2,small_int_3,small_int_4,small_int_5,small_int_6,small_int_7,small_int_8,small_int_9,small_int_10,small_int_11,small_int_12,small_int_13,small_int_14,small_int_15,small_int_16,small_int_17,small_int_18,small_int_19,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,flag_0,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8,flag_9,big_num_0,big_num_1,big_num_2,big_num_3,big_num_4,big_num_5,big_num_6,big_num_7,big_num_8,big_num_9
35,33,62,28,31,37,36,83,72,51,84,92,7,22,7,44,87,77,47,59,cat_2,cat_3,cat_1,cat_0,cat_0,cat_1,cat_0,cat_3,cat_0,cat_2,cat_2,cat_1,cat_2,cat_2,cat_0,cat_3,cat_1,cat_3,cat_1,cat_3,true,false,false,false,false,false,false,true,true,false,4182276796,3327808602,5413912849,9745244153,7586306628,7387759904,2255312498,9091345837,6017476953,7929019589
94,13,96,0,37,47,87,43,12,82,82,51,47,18,79,32,34,5,42,58,cat_0,cat_2,cat_2,cat_1,cat_1,cat_3,cat_3,cat_1,cat_2,cat_3,cat_3,cat_1,cat_2,cat_3,cat_0,cat_2,cat_3,cat_0,cat_3,cat_0,true,false,true,false,false,true,false,false,false,false,2016954983,3473684568,7664232467,5751253674,4428108854,4294083692,5888952934,9558622201,1386420050,2122488736
62,96,9,47,12,9,90,19,71,11,4,29,45,52,60,14,78,55,57,47,cat_1,cat_3,cat_2,cat_1,cat_3,cat_1,cat_1,cat_1,cat_1,cat_1,cat_1,cat_3,cat_1,cat_0,cat_2,cat_3,cat_0,cat_3,cat_0,cat_1,false,true,false,false,false,false,true,true,true,true,1004680794,5022649450,1409587026,4464240463,5639289602,5657877841,8663415058,6148273421,1778710135,9007698549
2,43,70,8,3,23,79,30,47,60,90,8,72,40,34,23,72,14,67,1,cat_0,cat_2,cat_2,cat_0,cat_1,cat_0,cat_3,cat_3,cat_0,cat_1,cat_3,cat_2,cat_2,cat_0,cat_0,cat_3,cat_2,cat_3,cat_0,cat_1,false,true,false,false,false,false,false,true,false,true,7014230519,1909763812,6798374337,1890220153,6716876419,3448857253,6241578907,4156494801,1103163056,4290180799
75,86,87,78,51,49,60,60,16,64,99,18,81,48,53,89,59,49,100,51,cat_0,cat_3,cat_1,cat_2,cat_3,cat_0,cat_2,cat_2,cat_3,cat_3,cat_3,cat_2,cat_0,cat_2,cat_0,cat_0,cat_3,cat_0,cat_2,cat_2,false,false,false,true,true,true,false,true,false,true,3824398854,5334746186,7253265186,8481076758,3529525770,4088081006,1611445103,1550438530,5475207321,8905065251
7,72,94,0,3,93,80,26,2,6,23,88,14,81,6,61,98,89,76,28,cat_3,cat_0,cat_1,cat_2,cat_1,cat_2,cat_0,cat_2,cat_3,cat_3,cat_0,cat_0,cat_0,cat_0,cat_1,cat_0,cat_0,cat_2,cat_1,cat_3,false,false,false,false,true,false,true,true,false,true,6466914097,5341405389,2911850784,7874103555,5530205664,4754925709,7242505351,9355144333,3314717957,3438998669
86,68,46,17,75,38,0,71,34,23,26,88,42,71,28,35,33,17,24,58,cat_1,cat_3,cat_1,cat_1,cat_0,cat_0,cat_3,cat_2,cat_1,cat_2,cat_3,cat_1,cat_3,cat_3,cat_1,cat_0,cat_2,cat_1,cat_1,cat_0,false,false,false,false,false,true,false,false,true,false,2719301054,4307122621,3099304796,6831626250,1082025209,8327003234,5728241442,4899683607,6493685165,5519056360
2,67,54,10,43,76,53,47,96,94,5,56,31,20,73,9,55,2,78,43,cat_0,cat_0,cat_1,cat_0,cat_0,cat_3,cat_2,cat_3,cat_1,cat_3,cat_0,cat_2,cat_2,cat_1,cat_3,cat_1,cat_0,cat_3,cat_1,cat_1,false,true,true,false,true,true,false,false,true,true,9987262005,5028237354,6776846813,1055701902,7913673107,9589080097,9724559148,9282047994,3157395116,6702935561
47,14,100,26,28,58,91,8,25,32,30,3,98,48,50,94,59,79,77,66,cat_0,cat_2,cat_3,cat_2,cat_0,cat_0,cat_0,cat_1,cat_1,cat_0,cat_0,cat_1,cat_2,cat_2,cat_1,cat_2,cat_1,cat_0,cat_0,cat_0,false,true,true,true,true,false,false,false,false,false,3609090771,1777371933,2435400873,2622058202,5206209682,6640315656,7723380136,9778448635,9903697152,6349546027
32,85,82,41,25,51,49,81,23,34,90,50,2,75,73,91,29,76,88,94,cat_2,cat_0,cat_0,cat_2,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_0,cat_2,cat_1,cat_0,cat_0,cat_3,cat_0,cat_1,cat_0,cat_2,true,false,true,false,true,true,false,true,false,true,4480031344,8023150481,8044535900,3197422995,6345165041,1669353477,1247200554,6058298825,1774693928,2109914599
80,63,8,55,58,65,6,1,11,30,98,19,55,7,32,63,74,73,71,37,cat_0,cat_2,cat_3,cat_1,cat_0,cat_2,cat_2,cat_2,cat_3,cat_0,cat_2,cat_2,cat_1,cat_2,cat_0,cat_0,cat_2,cat_0,cat_2,cat_1,false,true,true,false,true,false,true,true,false,false,3247958382,3735548054,2896485588,8852351825,2410795548,4134636473,1121103641,9821320348,1175542228,7265898351
58,65,77,36,72,55,32,2,33,86,34,61,88,41,98,54,70,38,38,57,cat_3,cat_1,cat_3,cat_2,cat_3,cat_3,cat_1,cat_1,cat_3,cat_2,cat_1,cat_2,cat_1,cat_3,cat_2,cat_3,cat_0,cat_2,cat_2,cat_2,false,false,false,true,false,false,false,true,false,false,2632920398,5679321229,7679697056,4256986119,3151775528,9222543726,8842357499,3513555357,3822662599,8974470275
38,45,66,25,65,27,43,71,88,36,89,45,30,72,40,92,61,28,82,36,cat_0,cat_1,cat_3,cat_2,cat_0,cat_1,cat_0,cat_1,cat_1,cat_2,cat_0,cat_0,cat_1,cat_3,cat_2,cat_3,cat_2,cat_2,cat_2,cat_3,false,false,false,true,true,true,true,false,false,true,3847573507,9109281757,4205351033,7567720811,8358438963,3875854575,8323584826,8660270965,9285399950,8944972279
75,7,27,3,33,12,19,62,17,60,94,17,80,77,3,33,97,59,65,80,cat_3,cat_2,cat_2,cat_3,cat_2,cat_2,cat_2,cat_3,cat_3,cat_3,cat_0,cat_0,cat_0,cat_2,cat_2,cat_1,cat_3,cat_1,cat_0,cat_2,false,false,false,false,true,false,false,false,false,false,9275687534,3180506778,8839661526,8250383423,3546936519,9783642897,9679672738,2021285765,7171049946,2303216727
76,91,31,3,81,80,70,76,88,47,15,12,24,93,87,87,74,86,72,77,cat_3,cat_2,cat_1,cat_1,cat_2,cat_3,cat_2,cat_3,cat_3,cat_2,cat_1,cat_0,cat_2,cat_1,cat_0,cat_2,cat_0,cat_0,cat_0,cat_1,false,false,true,true,true,false,true,true,true,true,6621911422,6640298474,1414253960,6468810240,6140477607,7249665466,9381694779,1767365248,6281356199,1268240379
40,37,44,68,97,44,45,54,61,75,74,28,32,25,96,0,50,100,93,50,cat_1,cat_3,cat_2,cat_3,cat_0,cat_3,cat_2,cat_0,cat_3,cat_1,cat_3,cat_1,cat_3,cat_1,cat_1,cat_1,cat_0,cat_1,cat_0,cat_2,false,false,false,false,true,true,false,true,false,false,1091933854,4588366464,4964290374,8145445746,2042081547,3174462963,3868945646,3109058299,6435207637,3986643138
22,86,7,93,76,0,26,36,31,40,16,79,77,18,13,88,9,39,37,15,cat_2,cat_3,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_2,cat_0,cat_0,cat_3,cat_3,cat_1,cat_1,cat_2,cat_0,cat_3,cat_3,cat_0,false,false,false,true,false,false,true,false,true,false,4455226866,2228525620,9725288853,3999365865,2151176816,1006969940,8776053095,4106055278,3935511910,4801342662
46,93,42,40,48,76,83,84,66,87,80,52,24,13,83,15,44,59,56,23,cat_3,cat_0,cat_0,cat_2,cat_2,cat_2,cat_0,cat_1,cat_1,cat_3,cat_1,cat_1,cat_3,cat_1,cat_1,cat_3,cat_1,cat_2,cat_2,cat_3,false,true,true,true,false,true,true,true,false,false,9687511904,1946718840,5083665598,2700455335,8434728210,5996158654,6492510384,6854180700,9278734076,8254552135
23,72,30,68,84,93,94,74,75,87,22,15,7,84,31,19,50,3,3,75,cat_2,cat_1,cat_3,cat_0,cat_2,cat_1,cat_1,cat_1,cat_3,cat_1,cat_1,cat_1,cat_0,cat_1,cat_1,cat_1,cat_1,cat_3,cat_2,cat_1,true,false,false,false,true,true,true,false,false,false,1381657127,2761571118,9529302585,2831887115,8517134100,4135405347,6874282525,2506613824,8494771654,1045453414
40,95,55,56,94,46,8,92,80,57,45,24,91,90,25,60,5,70,68,61,cat_2,cat_1,cat_0,cat_2,cat_3,cat_1,cat_2,cat_1,cat_2,cat_2,cat_0,cat_2,cat_0,cat_2,cat_0,cat_2,cat_0,cat_1,cat_3,cat_2,false,true,true,true,true,false,true,false,false,true,9912490967,3984009551,8694975786,4039512192,9437775100,9064520819,9618668159,2885245139,3093976505,2241031162
97,23,56,94,26,56,41,50,78,72,53,40,24,41,27,35,98,19,75,91,cat_0,cat_1,cat_0,cat_3,cat_0,cat_0,cat_0,cat_3,cat_2,cat_2,cat_1,cat_3,cat_1,cat_2,cat_3,cat_2,cat_2,cat_1,cat_0,cat_1,false,true,true,false,true,true,false,false,false,false,2066880866,6064295495,8011578792,6754319014,5079807512,5743160351,5442963689,7711442117,9864670144,5817105772
47,82,10,46,66,7,100,89,34,96,85,5,5,52,36,50,25,97,10,16,cat_1,cat_0,cat_0,cat_2,cat_2,cat_0,cat_1,cat_0,cat_2,cat_3,cat_0,cat_2,cat_3,cat_0,cat_2,cat_0,cat_1,cat_2,cat_2,cat_3,true,false,true,true,true,false,true,false,false,false,8282817987,5075250892,8740896462,2822903752,1007653311,7667851381,7470103249,7490278710,6553313075,4955409661
76,82,32,92,75,83,74,77,15,89,15,88,18,12,60,98,84,41,96,53,cat_3,cat_1,cat_2,cat_1,cat_0,cat_0,cat_0,cat_0,cat_1,cat_1,cat_1,cat_0,cat_2,cat_2,cat_1,cat_2,cat_3,cat_0,cat_2,cat_2,true,true,true,true,false,false,true,true,true,false,9359578809,8830001039,3906319848,5596039274,5117232022,6608926335,9223567668,3298252165,6054456612,5761509309
33,93,27,27,54,82,38,48,68,69,48,78,67,17,14,73,72,30,81,45,cat_0,cat_0,cat_2,cat_3,cat_2,cat_0,cat_1,cat_0,cat_3,cat_1,cat_0,cat_3,cat_1,cat_1,cat_0,cat_0,cat_0,cat_2,cat_0,cat_1,false,false,true,false,true,true,true,true,false,true,4174418343,4858548608,1477155614,6146379470,2763839264,8551358509,2798749454,7581671855,5703632288,7927129186
38,80,41,56,81,58,69,34,83,3,57,80,39,16,12,20,78,17,76,23,cat_2,cat_2,cat_2,cat_2,cat_1,cat_0,cat_2,cat_3,cat_1,cat_0,cat_1,cat_3,cat_1,cat_3,cat_2,cat_1,cat_1,cat_3,cat_0,cat_3,false,true,false,true,true,false,false,true,false,false,9389041097,5706978377,8552641394,7809850193,1733807146,6652763164,4692776898,7734464905,3618356701,2831105007
100,19,21,43,39,67,95,47,80,54,49,42,18,65,85,1,2,21,74,21,cat_1,cat_2,cat_2,cat_1,cat_0,cat_3,cat_2,cat_1,cat_3,cat_2,cat_2,cat_2,cat_3,cat_1,cat_2,cat_0,cat_2,cat_2,cat_3,cat_0,true,true,true,true,true,true,false,true,false,true,4996732783,8573631812,8912119557,6483960591,2172283478,5044813446,3601739027,2782792196,3937043467,6240641056
48,22,95,87,8,84,80,58,21,60,41,88,13,85,2,80,74,73,91,53,cat_3,cat_3,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_2,cat_3,cat_0,cat_1,cat_3,cat_2,cat_0,cat_1,cat_2,cat_0,cat_2,cat_1,true,false,true,false,false,true,true,false,true,true,1365569707,1208197747,9921737888,4404644779,3144423954,5858545532,6048725599,3826601913,5474404047,8344096556
13,47,26,74,22,77,48,90,36,50,83,86,89,67,55,90,22,94,72,13,cat_0,cat_1,cat_3,cat_2,cat_2,cat_2,cat_0,cat_1,cat_1,cat_2,cat_1,cat_3,cat_0,cat_0,cat_3,cat_1,cat_2,cat_3,cat_2,cat_2,false,false,true,false,false,false,true,true,true,false,7092284294,8828110852,7903859559,8784914921,2595007672,2258106237,3008651881,7299256329,3886857184,2840612358
98,83,92,15,57,32,19,81,78,75,94,20,72,3,19,70,44,55,8,0,cat_2,cat_1,cat_1,cat_2,cat_2,cat_2,cat_0,cat_1,cat_3,cat_2,cat_1,cat_0,cat_0,cat_0,cat_2,cat_0,cat_0,cat_2,cat_0,cat_1,false,true,false,false,false,false,true,false,true,false,8128180335,5091832354,6814773611,3372612559,9228173955,2400239211,3382767239,2535265892,5538434211,4548788005
3,58,27,65,64,79,49,75,22,57,37,29,46,34,73,34,96,2,45,59,cat_3,cat_0,cat_1,cat_1,cat_2,cat_1,cat_3,cat_0,cat_1,cat_3,cat_2,cat_1,cat_3,cat_0,cat_1,cat_2,cat_2,cat_3,cat_2,cat_0,true,true,false,true,false,false,true,false,false,false,8040850886,2414832496,7531590277,6096670897,9055644105,9663479098,9397863191,6527891529,3761568676,1070616111
72,15,94,48,67,63,32,6,64,64,9,1,39,36,70,91,41,6,30,96,cat_2,cat_0,cat_2,cat_0,cat_0,cat_1,cat_2,cat_3,cat_3,cat_2,cat_0,cat_1,cat_2,cat_1,cat_3,cat_2,cat_2,cat_0,cat_1,cat_0,false,true,false,false,true,true,false,true,false,false,3731131227,9059770110,5343484184,6973787614,7186639927,4883011060,6065524216,3805789753,2720917193,2843004574
87,13,78,28,12,68,10,65,2,79,59,93,90,85,44,79,23,84,48,30,cat_3,cat_3,cat_0,cat_1,cat_2,cat_1,cat_1,cat_2,cat_2,cat_2,cat_2,cat_2,cat_0,cat_2,cat_2,cat_2,cat_3,cat_2,cat_2,cat_3,false,true,true,true,true,false,true,false,false,true,5028733776,4965848364,9077033863,3570145012,3830246554,5729350806,6776222913,3622819712,1240075910,3789975773
94,71,59,60,36,66,88,54,76,72,32,10,71,40,63,50,84,5,97,43,cat_3,cat_3,cat_2,cat_1,cat_0,cat_0,cat_3,cat_0,cat_3,cat_3,cat_1,cat_0,cat_1,cat_3,cat_1,cat_3,cat_2,cat_0,cat_3,cat_2,true,false,false,false,false,false,false,false,true,true,2441132404,2383719170,3722187603,4164704695,5114990262,3585431019,4582012137,9345923387,3292901122,9464301011
16,18,91,17,74,95,74,64,37,63,96,33,33,32,50,44,63,0,93,62,cat_3,cat_2,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_0,cat_2,cat_1,cat_0,cat_2,cat_2,cat_3,cat_0,cat_2,cat_1,cat_3,cat_0,true,false,false,true,false,true,false,true,true,true,3158164138,7038981715,1219200598,8298771339,3318947890,3815903488,6962488573,8584244779,2378361080,8603597046
39,42,68,39,79,62,27,12,62,38,84,73,69,42,29,75,68,64,100,62,cat_1,cat_1,cat_1,cat_0,cat_1,cat_1,cat_2,cat_0,cat_2,cat_1,cat_0,cat_0,cat_3,cat_2,cat_1,cat_1,cat_0,cat_1,cat_2,cat_0,false,true,true,true,true,true,true,false,true,true,4540048182,1688573070,9883621938,9239772000,1803112327,4478530701,7348058791,4824992925,9421427179,3966688575
64,82,53,36,18,99,62,23,69,9,45,62,21,76,23,86,80,95,100,95,cat_0,cat_1,cat_2,cat_0,cat_1,cat_0,cat_2,cat_1,cat_2,cat_1,cat_0,cat_0,cat_3,cat_0,cat_0,cat_0,cat_1,cat_0,cat_1,cat_2,false,false,true,true,true,true,false,false,true,true,8677058561,2265344376,3886434857,4160278460,9693882007,4532761047,7890567497,2929719942,2713885480,1916466657
28,92,47,70,56,94,85,74,25,86,1,41,55,3,30,64,67,45,86,15,cat_1,cat_2,cat_0,cat_0,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_3,cat_3,cat_0,cat_1,cat_3,cat_0,cat_2,cat_1,cat_2,cat_3,false,false,false,false,false,false,false,false,false,true,7956911078,7778919076,6107896789,9754075991,5691315579,9155317941,5973375317,5384173142,7121503663,6624766911
83,83,24,24,66,24,65,31,50,47,97,49,45,25,89,59,64,54,30,59,cat_2,cat_1,cat_2,cat_0,cat_2,cat_1,cat_2,cat_3,cat_2,cat_3,cat_2,cat_3,cat_2,cat_2,cat_1,cat_3,cat_0,cat_2,cat_2,cat_1,true,true,false,true,true,true,true,true,false,false,4645212941,4331459599,3716461060,5181065780,9849085793,1745829470,8630886025,9908324621,1704284229,4362100194
34,76,79,15,16,100,11,19,65,78,19,78,7,29,91,58,88,72,28,63,cat_2,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_1,cat_3,cat_1,cat_0,cat_2,cat_3,cat_1,cat_3,cat_3,cat_2,cat_0,cat_1,cat_0,false,true,false,false,true,true,false,true,false,false,1977454313,5138429546,6250095912,2713295697,3586243730,7977879943,9601181636,1662391255,9883194071,2710292838
30,53,52,22,39,38,49,40,2,16,55,83,48,6,3,59,72,45,3,6,cat_3,cat_0,cat_0,cat_1,cat_0,cat_1,cat_1,cat_1,cat_0,cat_3,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_0,cat_0,cat_1,cat_1,false,true,true,true,true,true,false,false,true,false,5798426904,1074184076,3800875390,9879842234,3261291065,1131289658,1560082506,2832654589,6879092966,4659468496
41,71,61,76,66,11,39,44,60,52,100,59,53,48,87,90,8,85,71,16,cat_0,cat_2,cat_1,cat_2,cat_2,cat_1,cat_3,cat_2,cat_0,cat_3,cat_2,cat_3,cat_2,cat_2,cat_2,cat_3,cat_3,cat_2,cat_1,cat_1,false,true,true,true,true,true,true,false,true,true,1705695498,1461421494,3670749008,8411759799,3107165290,5789274430,2534619678,5002834284,1021135589,4979709843
23,38,99,10,21,88,9,8,95,24,8,65,65,93,67,5,37,2,15,39,cat_2,cat_0,cat_3,cat_0,cat_3,cat_3,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_0,cat_1,cat_3,cat_0,cat_1,cat_0,cat_0,cat_3,false,false,true,true,true,false,true,true,false,false,5742816874,1137223462,5780812836,8145106621,5863772252,9600164320,6380853798,8703840216,2875332004,1904803036
86,82,52,55,28,9,78,24,25,21,95,54,72,70,16,8,67,72,94,58,cat_0,cat_3,cat_3,cat_3,cat_3,cat_3,cat_2,cat_0,cat_0,cat_2,cat_0,cat_0,cat_0,cat_2,cat_2,cat_2,cat_2,cat_1,cat_2,cat_3,false,true,false,true,false,true,true,true,false,false,2687098777,7918616190,9764749364,1687048033,1514480990,5366795141,8360330031,4473587915,3664756071,9790919865
55,23,60,3,46,62,93,36,33,60,79,61,45,72,11,8,28,84,33,20,cat_3,cat_1,cat_3,cat_0,cat_1,cat_2,cat_3,cat_0,cat_2,cat_3,cat_0,cat_2,cat_3,cat_0,cat_0,cat_3,cat_2,cat_2,cat_3,cat_1,true,true,false,true,false,false,true,true,false,false,3815178400,1508640558,9326483639,8319909127,9191809956,6410809822,9782525198,1533997268,2880926670,2758354940
83,58,75,44,67,100,67,64,58,90,64,38,1,69,18,24,67,48,84,23,cat_2,cat_2,cat_2,cat_1,cat_2,cat_1,cat_1,cat_0,cat_2,cat_1,cat_3,cat_2,cat_1,cat_0,cat_1,cat_3,cat_1,cat_3,cat_2,cat_0,false,true,false,false,false,true,false,true,false,false,8286106457,3657109827,2903991332,8559528891,6402196201,2746365523,3292923787,6805099393,2585318644,8346233295
89,61,4,48,37,56,70,66,9,99,13,45,20,98,96,88,46,57,46,70,cat_3,cat_0,cat_2,cat_2,cat_1,cat_3,cat_3,cat_0,cat_0,cat_0,cat_2,cat_1,cat_2,cat_3,cat_0,cat_2,cat_2,cat_0,cat_2,cat_1,true,true,true,false,false,false,true,false,false,true,5592735625,5177606148,8959398514,8571955513,8127107600,3979197856,1339204505,7689028995,8612315444,2787412560
12,39,37,0,15,50,96,97,57,34,86,30,4,66,97,27,61,57,65,16,cat_2,cat_0,cat_0,cat_3,cat_1,cat_3,cat_1,cat_2,cat_3,cat_2,cat_0,cat_0,cat_2,cat_1,cat_0,cat_2,cat_0,cat_1,cat_2,cat_2,true,true,false,false,true,false,true,true,false,false,6297454482,2859547287,9455730203,5248291346,6359150526,7242837336,5322445638,5883484198,9494404653,8135863796
13,100,2,62,9,91,40,51,48,72,86,24,58,35,20,11,28,10,83,27,cat_1,cat_3,cat_1,cat_0,cat_0,cat_0,cat_0,cat_2,cat_1,cat_0,cat_2,cat_3,cat_0,cat_0,cat_0,cat_2,cat_2,cat_3,cat_2,cat_3,false,true,false,true,false,true,false,false,false,true,8948169466,1268860160,9430793253,2476671612,9451434140,5211415496,8703701488,1538689908,4877570083,7643799990
76,22,23,23,63,21,87,33,37,33,15,12,16,92,17,62,61,90,84,86,cat_2,cat_3,cat_0,cat_1,cat_3,cat_0,cat_0,cat_3,cat_0,cat_2,cat_2,cat_3,cat_1,cat_0,cat_2,cat_0,cat_2,cat_2,cat_0,cat_3,true,false,true,true,true,true,true,true,false,false,9666113620,6508064350,7566734459,6980404454,7032099578,8395769547,9749412130,7687570110,5000052338,8660207274
41,90,12,60,8,25,31,44,98,56,32,55,50,11,65,97,8,23,61,96,cat_0,cat_0,cat_0,cat_2,cat_0,cat_2,cat_2,cat_2,cat_3,cat_2,cat_0,cat_0,cat_1,cat_1,cat_3,cat_3,cat_3,cat_0,cat_2,cat_0,false,true,false,false,false,true,true,true,false,false,6102015418,7258743549,7879885374,4825191639,2647066552,1343481305,9922584241,8279583174,2012716769,6096955233
42,8,3,35,61,33,24,41,43,65,49,72,56,13,95,35,48,14,15,64,cat_3,cat_2,cat_2,cat_3,cat_2,cat_0,cat_3,cat_2,cat_3,cat_0,cat_0,cat_2,cat_2,cat_2,cat_1,cat_1,cat_0,cat_1,cat_1,cat_1,false,false,false,false,true,false,false,true,false,true,4826417719,1132793619,5612325050,3535650711,8669702630,8664709589,9591215887,7471265706,6852074665,3582589963
86,13,92,17,31,91,28,90,62,46,42,17,26,58,3,63,78,41,74,17,cat_2,cat_1,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_2,cat_2,cat_2,cat_3,cat_3,cat_3,cat_2,cat_0,cat_2,cat_2,cat_3,cat_0,true,true,false,false,false,true,true,false,true,true,2328226681,8854084908,2646719484,6018695484,9130944246,9196884715,5548923884,6270728986,8618734754,5192370779
28,91,19,49,94,17,66,27,67,63,63,81,71,68,90,32,16,22,96,21,cat_1,cat_3,cat_2,cat_0,cat_2,cat_3,cat_1,cat_0,cat_0,cat_3,cat_3,cat_1,cat_1,cat_1,cat_2,cat_3,cat_0,cat_2,cat_3,cat_2,false,true,true,true,false,false,false,true,false,false,3704637810,5410204011,2460288346,6815394476,5566868181,9742699566,4879997575,4360970111,8259027580,2300963161
56,23,37,26,98,71,92,0,27,54,83,59,33,4,20,44,44,54,37,9,cat_0,cat_1,cat_0,cat_0,cat_1,cat_3,cat_1,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_0,cat_1,cat_1,cat_2,cat_3,cat_2,true,true,false,true,true,false,false,false,true,true,5239335083,7645807818,5220971839,3419416547,2763832093,1589630796,7101719418,3541859943,6330111705,4723049592
21,96,64,65,53,73,74,64,93,0,27,59,96,13,68,52,90,26,28,24,cat_2,cat_3,cat_1,cat_3,cat_0,cat_3,cat_0,cat_3,cat_0,cat_0,cat_1,cat_0,cat_3,cat_3,cat_1,cat_3,cat_3,cat_0,cat_2,cat_0,false,false,true,false,true,false,false,false,false,false,3615805729,3175173781,2309485756,1529936787,2965793863,9237611061,9293931246,1007236859,4995651953,1787808660
10,70,66,81,2,33,50,2,47,3,80,34,69,90,59,54,20,23,78,45,cat_1,cat_3,cat_3,cat_2,cat_1,cat_3,cat_1,cat_1,cat_1,cat_1,cat_0,cat_1,cat_0,cat_2,cat_1,cat_2,cat_2,cat_1,cat_2,cat_0,true,true,true,false,false,true,false,false,true,true,6751368191,5945121978,6036874321,1609444966,5964869469,3118424791,1242171391,4697762075,3335484210,4881586731
43,69,7,55,1,0,59,76,14,8,9,95,10,48,77,69,32,65,75,11,cat_0,cat_2,cat_0,cat_0,cat_1,cat_2,cat_3,cat_2,cat_2,cat_0,cat_3,cat_3,cat_2,cat_0,cat_2,cat_3,cat_3,cat_1,cat_3,cat_2,true,true,false,false,false,true,false,true,true,false,9723523035,6105516565,9236831899,7784865705,8630664184,5767251304,8969621683,9135227604,3963868800,8016728404
94,73,81,75,2,22,84,57,29,24,6,53,64,85,21,66,33,39,82,27,cat_0,cat_3,cat_1,cat_0,cat_2,cat_0,cat_1,cat_3,cat_0,cat_3,cat_3,cat_0,cat_1,cat_2,cat_1,cat_2,cat_0,cat_3,cat_2,cat_1,false,true,true,true,false,false,false,true,true,false,9900115774,1686479623,9690306435,9864531436,8882203796,8987590270,6962369807,5193090238,2550962555,1032987782
83,94,60,80,60,25,81,11,10,47,2,94,80,59,1,53,92,65,10,53,cat_2,cat_2,cat_3,cat_0,cat_2,cat_0,cat_2,cat_3,cat_0,cat_1,cat_0,cat_1,cat_0,cat_0,cat_2,cat_2,cat_3,cat_2,cat_2,cat_2,true,true,true,true,false,true,false,true,false,false,8547530848,6557106799,6840421193,1082748299,6182309651,2920965813,8966739282,8981730517,5698233328,4627970604
27,50,5,84,79,80,37,40,93,70,22,10,13,84,99,95,59,1,95,78,cat_3,cat_3,cat_3,cat_3,cat_3,cat_0,cat_0,cat_0,cat_3,cat_2,cat_0,cat_2,cat_2,cat_1,cat_1,cat_1,cat_1,cat_2,cat_2,cat_2,false,false,true,true,true,false,false,true,false,true,1125376024,6439238088,2617445575,8678547950,2401411702,3403275240,6098888808,5370659381,6923088760,7810859312
72,45,24,38,0,30,88,75,11,90,3,38,0,99,12,60,76,0,85,45,cat_3,cat_1,cat_0,cat_3,cat_2,cat_2,cat_0,cat_1,cat_2,cat_3,cat_2,cat_3,cat_2,cat_3,cat_3,cat_2,cat_0,cat_2,cat_3,cat_1,true,true,true,true,true,true,false,false,false,false,5521856364,2296904341,4570768522,8966929280,9677614270,6686238378,4921296170,3991083561,6121877520,7169106914
57,12,95,55,7,58,18,83,65,77,72,95,67,13,0,74,66,10,13,56,cat_0,cat_1,cat_2,cat_2,cat_2,cat_3,cat_3,cat_0,cat_3,cat_0,cat_2,cat_3,cat_2,cat_0,cat_0,cat_0,cat_3,cat_0,cat_1,cat_1,true,true,true,true,false,false,false,false,true,false,3454744490,6268535117,2869149580,4969433280,8698370476,6117072142,9279492542,5455250104,9173780846,4759413129
34,34,26,36,90,86,19,39,8,48,85,34,69,77,95,53,16,81,17,37,cat_1,cat_1,cat_0,cat_3,cat_0,cat_3,cat_0,cat_0,cat_1,cat_2,cat_3,cat_0,cat_2,cat_0,cat_3,cat_0,cat_3,cat_0,cat_3,cat_2,true,true,false,false,true,false,true,false,true,true,1677266260,8026418095,5071251321,1702300048,7364809079,4314288543,8795230205,2258744072,5767821495,9470809030
28,34,35,12,65,72,90,55,26,19,37,13,36,56,34,58,36,51,33,59,cat_1,cat_0,cat_0,cat_0,cat_1,cat_0,cat_2,cat_1,cat_3,cat_1,cat_3,cat_2,cat_0,cat_2,cat_0,cat_1,cat_0,cat_1,cat_1,cat_2,false,false,true,true,false,true,true,false,true,true,7364578799,6116122142,6636999938,9016189718,1885322857,4542122880,1892725101,5700998736,4378368163,7008456904
100,49,62,81,61,15,87,13,64,2,19,24,70,49,47,6,55,19,54,5,cat_0,cat_0,cat_2,cat_0,cat_3,cat_3,cat_1,cat_3,cat_3,cat_0,cat_3,cat_1,cat_0,cat_1,cat_2,cat_1,cat_1,cat_0,cat_0,cat_1,true,false,true,false,false,false,false,true,true,false,9003989971,3274297289,8793212731,5382041729,5784353679,4974631031,5292608717,5355661610,9445818401,3417795789
