order_id,customer_age,quantity,region,status,unit_price
42625,36,14,north,delivered,477.87
42626,57,5,south,cancelled,308.0
42627,81,11,west,cancelled,331.2
42628,88,19,west,shipped,472.13
42629,34,19,east,delivered,330.67
42630,36,13,west,shipped,176.21
42631,61,15,north,shipped,84.36
42632,31,6,west,shipped,149.07
42633,88,8,east,delivered,380.06
42634,36,7,north,shipped,131.67
42635,72,10,north,pending,490.29
42636,30,13,west,pending,243.16
42637,49,3,south,delivered,301.28
42638,61,15,east,pending,219.52
42639,23,17,west,pending,35.37
42640,71,19,east,cancelled,86.2
42641,34,4,west,cancelled,218.05
42642,26,16,east,pending,203.3
42643,25,16,east,shipped,101.95
42644,85,3,north,shipped,59.66
42645,55,2,east,delivered,460.5
42646,22,6,south,pending,54.47
42647,27,2,south,shipped,219.64
42648,59,7,east,cancelled,77.52
42649,79,16,south,cancelled,443.08
42650,81,18,west,delivered,410.79
42651,20,14,north,cancelled,444.14
42652,68,9,south,shipped,480.9
42653,35,4,south,delivered,7.37
42654,85,4,south,shipped,325.82
42655,26,18,east,shipped,134.79
42656,22,20,south,delivered,421.2
42657,90,10,south,delivered,493.18
42658,79,15,west,delivered,198.1
42659,63,9,south,delivered,119.31
42660,41,16,south,delivered,238.46
42661,72,3,north,delivered,143.66
42662,85,15,west,shipped,383.02
42663,68,19,west,delivered,63.66
42664,71,19,east,shipped,248.36
42665,65,7,south,shipped,236.35
42666,24,17,east,delivered,438.54
42667,86,17,east,pending,204.47
42668,45,13,west,pending,66.86
42669,71,17,south,pending,456.67
42670,88,9,north,pending,168.2
42671,29,18,south,pending,172.63
42672,68,16,south,cancelled,412.18
42673,89,18,north,delivered,454.75
42674,38,14,north,cancelled,122.07
42675,32,8,north,shipped,390.12
42676,55,18,west,shipped,12.69
42677,23,6,west,shipped,305.93
42678,74,9,west,pending,335.93
42679,46,13,west,cancelled,464.96
42680,78,20,east,shipped,379.28
42681,43,18,west,shipped,41.92
42682,24,15,west,delivered,90.39
42683,85,3,east,cancelled,208.02
42684,76,14,west,cancelled,53.14
42685,28,18,north,cancelled,263.11
42686,53,12,north,delivered,487.22
42687,43,12,south,cancelled,38.3
42688,20,3,east,cancelled,41.07
42689,42,8,north,shipped,110.14
42690,19,3,north,pending,203.45
42691,37,6,east,pending,433.56
42692,21,16,west,cancelled,463.52
42693,24,16,south,cancelled,82.24
42694,61,7,south,delivered,142.33
42695,68,3,east,cancelled,294.88
42696,40,11,east,cancelled,153.98
42697,68,5,south,delivered,72.69
42698,23,18,south,delivered,274.36
42699,79,3,south,delivered,395.29
42700,18,12,east,cancelled,56.3
42701,40,20,east,cancelled,79.95
42702,54,1,east,shipped,326.5
42703,81,9,east,pending,75.43
42704,54,7,north,pending,263.24
42705,83,13,south,delivered,310.3
42706,59,4,north,pending,138.21
42707,75,5,north,cancelled,265.63
42708,84,19,east,delivered,29.8
42709,86,4,east,shipped,53.88
42710,85,11,west,delivered,249.09
42711,39,4,south,shipped,273.05
42712,26,13,south,delivered,120.44
42713,47,7,west,shipped,389.76
42714,39,20,south,shipped,314.23
42715,77,10,east,shipped,107.76
42716,47,11,north,pending,333.11
42717,86,3,north,shipped,369.73
42718,33,6,west,cancelled,316.06
42719,60,18,west,shipped,496.45
42720,40,11,north,pending,165.83
42721,37,17,south,shipped,138.46
42722,44,19,north,delivered,298.95
42723,40,3,south,pending,173.11
42724,35,7,north,delivered,56.76
42725,76,1,west,delivered,54.17
42726,40,17,west,cancelled,54.68
42727,59,20,west,shipped,479.01
42728,50,17,south,pending,489.39
42729,22,3,south,pending,226.55
42730,32,16,south,delivered,402.44
42731,55,20,north,delivered,230.86
42732,49,4,east,pending,309.83
42733,88,4,east,pending,295.95
42734,55,11,north,pending,245.44
42735,80,20,west,delivered,472.2
42736,65,17,west,shipped,280.32
42737,55,15,west,pending,483.84
42738,48,5,east,shipped,279.78
42739,28,9,west,delivered,185.62
42740,82,17,west,delivered,365.03
42741,86,7,north,shipped,461.75
42742,69,10,west,pending,231.87
42743,57,8,north,cancelled,212.71
42744,64,2,south,pending,397.05
42745,52,14,north,delivered,312.1
42746,76,16,west,shipped,272.51
42747,87,10,north,pending,370.51
42748,24,3,south,delivered,76.75
42749,25,13,south,cancelled,111.26
42750,78,16,west,delivered,191.51
42751,40,4,west,delivered,31.81
42752,52,5,east,shipped,163.73
42753,72,8,east,pending,498.1
42754,45,19,west,shipped,266.25
42755,69,17,east,cancelled,159.44
42756,70,18,west,shipped,184.47
42757,84,20,north,delivered,163.55
42758,48,4,south,shipped,88.69
42759,79,7,south,cancelled,287.87
42760,62,20,west,cancelled,193.21
42761,64,19,east,delivered,155.37
42762,64,16,south,cancelled,256.59
42763,20,20,west,delivered,432.61
42764,53,13,south,shipped,198.24
42765,61,17,south,delivered,386.53
42766,87,18,north,pending,197.21
42767,49,16,east,delivered,5.37
42768,87,17,east,delivered,224.66
42769,81,20,west,shipped,245.3
42770,64,20,south,cancelled,111.41
42771,22,16,east,shipped,236.68
42772,19,6,east,delivered,178.59
42773,81,9,east,cancelled,218.56
42774,77,7,south,cancelled,480.67
42775,22,16,west,cancelled,299.3
42776,24,5,east,cancelled,385.99
42777,42,10,west,cancelled,335.03
42778,32,7,west,cancelled,111.25
42779,74,14,west,cancelled,241.61
42780,36,15,west,shipped,30.03
42781,30,11,west,shipped,305.14
42782,27,5,west,pending,302.68
42783,47,7,east,shipped,411.72
42784,64,12,west,cancelled,350.72
42785,82,14,east,cancelled,305.43
42786,18,8,east,cancelled,347.38
42787,54,15,west,pending,333.39
42788,42,4,west,cancelled,67.69
42789,44,1,east,pending,360.6
42790,48,17,east,pending,329.37
42791,32,19,north,shipped,244.27
42792,65,15,east,pending,198.71
42793,71,7,north,shipped,72.11
42794,71,7,west,delivered,267.68
42795,51,11,north,delivered,197.57
42796,20,14,south,shipped,284.33
42797,32,3,south,cancelled,421.55
42798,24,7,east,pending,83.87
42799,28,1,south,shipped,123.83
42800,57,18,east,shipped,322.18
42801,69,11,south,cancelled,212.92
42802,21,5,east,shipped,373.86
42803,29,10,north,cancelled,24.04
42804,43,16,north,shipped,95.11
42805,44,3,east,shipped,305.63
42806,59,19,east,pending,265.38
42807,41,12,east,shipped,117.51
42808,18,8,west,cancelled,274.79
42809,73,12,south,delivered,185.22
42810,39,7,east,shipped,275.99
42811,40,2,north,cancelled,45.4
42812,67,15,west,delivered,145.66
42813,24,15,east,pending,387.44
42814,90,5,west,shipped,367.39
42815,44,4,north,delivered,213.94
42816,27,17,west,shipped,62.46
42817,67,15,west,pending,33.67
42818,53,4,west,pending,223.16
42819,34,13,south,delivered,96.43
42820,67,7,north,shipped,360.0
42821,69,10,south,delivered,304.83
42822,47,11,east,shipped,426.89
42823,47,16,north,cancelled,462.39
42824,32,17,south,delivered,150.46
42825,66,9,east,delivered,260.82
42826,30,17,west,cancelled,232.05
42827,55,8,west,delivered,300.29
42828,24,19,north,delivered,229.21
42829,88,19,east,shipped,69.78
42830,37,16,north,shipped,28.33
42831,42,10,north,shipped,361.49
42832,31,4,north,delivered,205.38
42833,18,7,east,delivered,408.38
42834,26,12,west,pending,131.91
42835,78,8,south,pending,401.19
42836,28,4,south,shipped,325.95
42837,75,5,south,pending,86.24
42838,33,7,north,pending,73.31
42839,55,9,north,shipped,128.12
42840,58,14,south,pending,29.52
42841,77,20,west,shipped,251.01
42842,50,6,south,cancelled,201.86
42843,23,19,east,pending,220.93
42844,60,16,south,shipped,78.53
42845,32,17,west,delivered,176.47
42846,64,8,south,delivered,194.3
42847,21,15,south,delivered,147.92
42848,88,2,west,pending,482.87
42849,27,3,east,pending,384.67
42850,19,5,north,delivered,448.14
42851,18,9,east,delivered,490.59
42852,60,16,south,delivered,143.65
42853,70,4,west,delivered,81.29
42854,74,2,south,delivered,182.7
42855,47,3,west,pending,492.16
42856,63,2,west,pending,482.46
42857,38,8,north,delivered,139.07
42858,71,17,north,delivered,31.93
42859,46,8,north,delivered,124.84
42860,64,7,north,shipped,158.69
42861,65,8,north,delivered,158.57
42862,29,3,north,shipped,55.05
42863,78,3,east,delivered,333.01
42864,73,6,east,cancelled,108.63
42865,48,19,east,pending,300.7
42866,64,15,west,cancelled,486.44
42867,41,20,west,pending,487.45
42868,51,15,west,delivered,379.83
42869,32,9,south,shipped,226.1
42870,48,9,west,pending,76.78
42871,21,11,north,shipped,396.37
42872,37,6,west,pending,419.04
42873,41,16,east,pending,359.83
42874,85,14,west,cancelled,257.19
42875,66,20,west,delivered,252.33
42876,79,14,north,cancelled,285.54
42877,30,13,north,cancelled,468.17
42878,24,6,east,delivered,260.89
42879,68,10,east,shipped,457.59
42880,71,5,west,pending,289.57
42881,59,17,south,delivered,385.18
42882,72,6,south,cancelled,16.78
42883,20,7,south,pending,235.01
42884,39,16,south,shipped,52.0
42885,55,14,east,cancelled,12.39
42886,39,13,east,shipped,474.86
42887,42,8,west,shipped,375.59
42888,64,15,west,delivered,257.26
42889,75,17,north,shipped,336.85
42890,74,18,west,shipped,139.64
42891,74,8,south,cancelled,250.01
42892,54,3,west,pending,279.55
42893,28,8,east,pending,198.82
42894,56,2,east,delivered,267.39
42895,23,14,west,delivered,81.28
42896,65,14,east,shipped,366.19
42897,78,16,west,cancelled,438.74
42898,28,4,south,shipped,367.02
42899,81,5,south,delivered,442.19
42900,61,7,south,pending,135.93
42901,42,16,west,pending,231.93
42902,37,18,south,pending,17.27
42903,34,14,east,shipped,400.37
42904,81,18,north,cancelled,371.32
42905,81,19,north,delivered,468.7
42906,62,9,north,cancelled,107.8
42907,38,8,north,shipped,290.5
42908,68,7,east,shipped,262.41
42909,33,18,south,delivered,60.51
42910,58,7,east,cancelled,154.14
42911,85,14,west,shipped,182.99
42912,77,9,east,cancelled,343.03
42913,84,12,north,pending,129.9
42914,85,10,east,delivered,162.28
42915,32,18,north,cancelled,234.46
42916,69,5,north,cancelled,184.19
42917,88,15,north,pending,307.13
42918,49,8,west,cancelled,121.11
42919,30,20,south,shipped,380.59
42920,79,12,south,shipped,255.35
42921,31,9,east,shipped,83.64
42922,58,18,north,cancelled,294.77
42923,32,4,west,delivered,170.84
42924,29,14,south,delivered,489.05
42925,26,13,north,cancelled,380.3
42926,51,4,south,delivered,428.24
42927,38,9,south,delivered,44.46
42928,51,19,east,cancelled,356.05
42929,32,17,west,shipped,208.76
42930,38,16,north,cancelled,279.95
42931,55,4,west,delivered,470.53
42932,82,1,north,delivered,390.89
42933,57,17,east,pending,281.21
42934,64,6,south,shipped,381.32
42935,57,20,west,cancelled,438.76
42936,71,14,south,cancelled,57.6
42937,74,17,east,shipped,149.1
42938,45,5,south,delivered,66.64
42939,27,20,east,delivered,30.84
42940,44,5,south,pending,272.5
42941,74,10,south,pending,335.58
42942,27,12,north,cancelled,446.9
42943,78,20,north,delivered,247.42
42944,51,2,east,delivered,27.81
42945,29,19,north,pending,380.97
42946,18,9,west,pending,368.96
42947,70,16,east,cancelled,265.7
42948,69,5,south,shipped,157.8
42949,59,4,south,delivered,442.96
42950,57,11,north,shipped,278.49
42951,58,12,west,shipped,111.06
42952,24,13,west,delivered,108.98
42953,87,8,north,delivered,101.53
42954,63,5,north,pending,209.37
42955,78,11,east,pending,79.99
42956,18,5,north,shipped,323.75
42957,42,12,north,delivered,220.6
42958,50,17,east,shipped,226.88
42959,18,17,south,delivered,479.22
42960,33,17,west,cancelled,289.63
42961,29,12,north,delivered,443.51
42962,81,17,west,shipped,435.72
42963,69,5,west,delivered,459.0
42964,29,3,east,pending,495.26
42965,77,5,west,shipped,450.37
42966,21,10,east,delivered,424.25
42967,67,2,south,shipped,343.7
42968,31,5,south,cancelled,421.9
42969,44,7,east,cancelled,442.24
42970,22,17,west,cancelled,474.39
42971,32,4,west,cancelled,259.65
42972,31,9,west,cancelled,39.2
42973,34,1,north,cancelled,484.48
42974,75,9,east,cancelled,207.57
42975,45,20,west,delivered,349.65
42976,86,2,north,cancelled,295.1
42977,46,20,south,cancelled,46.53
42978,29,18,west,pending,418.43
42979,84,15,south,cancelled,52.57
42980,29,8,north,pending,238.25
42981,76,3,west,shipped,363.64
42982,38,8,south,cancelled,480.68
42983,21,7,north,pending,259.88
42984,49,4,east,delivered,92.7
42985,58,5,west,delivered,419.49
42986,78,11,west,pending,372.64
42987,66,14,east,delivered,71.92
42988,63,18,west,delivered,416.13
42989,72,1,east,cancelled,416.93
42990,51,19,east,shipped,284.04
42991,19,13,north,pending,346.75
42992,21,8,south,cancelled,150.94
42993,26,9,south,shipped,345.58
42994,90,17,east,shipped,447.16
42995,26,20,east,shipped,251.5
42996,58,8,west,shipped,183.11
42997,55,14,south,cancelled,7.14
42998,34,11,west,shipped,307.66
42999,69,19,south,cancelled,421.13
43000,25,10,south,cancelled,499.34
43001,74,12,west,shipped,191.32
43002,88,12,east,delivered,91.87
43003,37,16,west,delivered,282.17
43004,55,1,east,cancelled,373.1
43005,27,3,west,delivered,348.05
43006,33,15,north,delivered,74.14
43007,71,6,south,cancelled,10.44
43008,53,16,north,delivered,165.03
43009,44,17,north,cancelled,332.94
43010,52,12,south,cancelled,168.8
43011,40,7,south,delivered,462.16
43012,56,19,north,cancelled,437.51
43013,26,17,east,cancelled,434.14
43014,33,15,east,delivered,222.5
43015,50,9,west,pending,387.5
43016,78,11,west,cancelled,186.2
43017,58,16,east,shipped,281.1
43018,55,7,north,pending,365.66
43019,68,14,north,cancelled,47.05
43020,73,9,south,pending,311.2
43021,36,4,north,pending,110.92
43022,53,9,south,pending,159.56
43023,85,20,south,shipped,491.19
43024,36,5,east,delivered,430.35
43025,34,18,east,pending,364.23
43026,47,13,east,shipped,294.19
43027,25,10,north,pending,90.9
43028,72,1,west,pending,26.58
43029,55,4,east,delivered,422.44
43030,34,18,south,shipped,32.04
43031,27,3,east,pending,184.38
43032,28,1,west,cancelled,186.19
43033,72,3,west,shipped,227.03
43034,83,6,south,delivered,214.61
43035,51,19,west,shipped,185.83
43036,69,1,north,delivered,97.24
43037,25,2,north,delivered,27.12
43038,46,6,south,shipped,292.58
43039,84,3,east,delivered,449.49
43040,62,1,south,delivered,205.37
43041,30,15,west,pending,56.82
43042,61,19,south,cancelled,164.3
43043,37,14,north,cancelled,308.3
43044,48,8,west,cancelled,274.26
43045,53,13,north,delivered,329.85
43046,72,13,east,cancelled,474.87
43047,68,20,north,cancelled,367.31
43048,58,1,east,cancelled,262.45
43049,36,5,north,pending,420.03
43050,26,1,north,cancelled,332.46
43051,81,11,south,shipped,352.06
43052,54,4,east,shipped,366.81
43053,72,1,north,pending,412.59
43054,50,20,south,delivered,430.62
43055,59,7,east,shipped,215.49
43056,42,6,north,delivered,79.8
43057,47,17,east,pending,392.32
43058,30,6,west,shipped,499.9
43059,73,4,north,cancelled,31.1
43060,52,6,north,pending,366.67
43061,58,12,north,shipped,298.48
43062,19,5,south,shipped,160.58
43063,73,18,west,delivered,46.35
43064,22,12,north,delivered,268.8
43065,59,12,north,cancelled,7.41
43066,54,6,south,delivered,46.44
43067,31,1,west,pending,164.4
43068,30,5,south,pending,160.74
43069,45,19,west,shipped,206.62
43070,78,17,south,cancelled,103.9
43071,31,3,north,shipped,382.71
43072,46,7,north,pending,451.95
43073,55,11,west,delivered,429.7
43074,72,5,west,shipped,148.34
43075,48,18,west,delivered,277.31
43076,31,8,south,shipped,53.46
43077,19,8,south,delivered,355.41
43078,81,17,south,cancelled,134.74
43079,87,17,east,delivered,219.52
43080,23,5,south,cancelled,25.16
43081,79,18,north,cancelled,162.51
43082,86,11,east,shipped,156.25
43083,72,11,east,delivered,64.06
43084,59,16,east,delivered,267.23
43085,75,18,south,cancelled,441.07
43086,66,14,east,pending,421.09
43087,24,16,north,shipped,53.89
43088,32,20,east,pending,409.28
43089,89,13,east,delivered,6.26
43090,85,7,north,shipped,446.65
43091,47,2,east,shipped,256.18
43092,19,6,west,pending,481.99
43093,53,8,south,cancelled,288.78
43094,31,12,west,pending,290.64
43095,59,19,south,cancelled,355.16
43096,53,17,north,pending,366.48
43097,54,17,west,delivered,180.98
43098,80,13,west,cancelled,486.99
43099,57,1,north,cancelled,190.77
43100,81,2,south,pending,71.12
43101,48,2,west,cancelled,320.21
43102,48,1,east,shipped,18.26
43103,52,1,north,cancelled,489.33
43104,46,9,north,pending,385.36
43105,65,13,north,delivered,495.86
43106,78,17,north,shipped,448.31
43107,49,7,south,shipped,457.92
43108,73,12,north,shipped,483.91
43109,79,5,east,delivered,438.6
43110,22,10,north,shipped,24.83
43111,30,4,south,delivered,499.39
43112,72,11,south,cancelled,409.54
43113,82,2,south,cancelled,480.69
43114,64,15,south,pending,93.85
43115,37,14,east,shipped,226.42
43116,64,12,west,delivered,59.7
43117,48,6,north,cancelled,168.5
43118,27,7,south,cancelled,474.03
43119,79,7,east,delivered,275.45
43120,58,11,west,delivered,175.89
43121,24,16,south,shipped,358.55
43122,50,2,east,cancelled,231.07
43123,18,4,east,cancelled,258.29
43124,90,19,north,shipped,235.37
43125,45,4,east,delivered,103.01
43126,78,14,south,cancelled,428.69
43127,20,11,south,cancelled,341.94
43128,28,2,south,shipped,19.99
43129,32,19,south,delivered,178.29
43130,84,5,west,delivered,263.73
43131,59,20,west,delivered,239.97
43132,68,17,north,cancelled,180.92
43133,89,2,west,pending,254.03
43134,75,13,east,pending,235.88
43135,52,12,south,delivered,144.06
43136,20,4,west,shipped,20.25
43137,63,12,east,shipped,447.95
43138,39,5,north,cancelled,238.59
43139,90,15,south,pending,137.65
43140,20,2,west,pending,212.23
43141,59,4,south,shipped,283.59
43142,63,5,north,delivered,484.82
43143,22,16,north,delivered,326.76
43144,62,9,north,delivered,11.96
43145,79,1,south,pending,22.6
43146,37,4,east,delivered,179.65
43147,82,5,south,shipped,48.81
43148,26,20,east,delivered,234.41
43149,85,14,west,cancelled,415.83
43150,52,15,east,shipped,301.46
43151,75,14,south,cancelled,372.32
43152,37,9,north,cancelled,386.19
43153,67,5,south,delivered,387.52
43154,68,9,north,pending,190.75
43155,82,20,east,cancelled,180.65
43156,24,11,south,pending,198.36
43157,68,10,north,cancelled,9.68
43158,44,16,south,shipped,144.64
43159,40,14,east,cancelled,257.34
43160,54,16,south,delivered,336.14
43161,27,3,east,pending,270.53
43162,72,19,north,cancelled,71.82
43163,30,5,east,pending,360.95
43164,29,5,north,cancelled,301.53
43165,62,10,west,cancelled,481.46
43166,52,15,east,pending,52.1
43167,22,18,east,cancelled,169.71
43168,66,5,east,shipped,155.91
43169,40,6,south,shipped,441.86
43170,80,4,west,delivered,268.93
43171,83,8,north,cancelled,256.11
43172,21,5,north,pending,168.8
43173,83,12,south,pending,457.38
43174,86,18,south,delivered,401.1
43175,24,17,west,shipped,164.23
43176,68,1,south,delivered,184.45
43177,82,16,south,cancelled,279.45
43178,43,13,south,cancelled,499.29
43179,29,4,north,pending,137.92
43180,33,5,north,shipped,52.73
43181,37,19,north,cancelled,190.02
43182,33,5,south,pending,301.0
43183,76,16,east,delivered,338.63
43184,60,1,west,cancelled,274.11
43185,35,14,north,shipped,154.65
43186,88,12,west,shipped,235.24
43187,37,8,east,pending,216.38
43188,38,13,south,delivered,288.48
43189,44,13,east,cancelled,259.98
43190,48,4,west,pending,451.25
43191,28,5,south,pending,51.17
43192,41,3,south,cancelled,410.51
43193,60,4,south,cancelled,421.27
43194,67,5,south,shipped,392.4
43195,80,7,west,pending,48.17
43196,81,15,south,cancelled,477.32
43197,35,20,east,pending,290.78
43198,62,5,east,shipped,117.03
43199,18,17,south,cancelled,474.94
43200,45,3,south,pending,492.14
43201,84,9,south,pending,449.36
43202,62,17,east,cancelled,456.57
43203,72,2,south,pending,110.41
43204,33,5,west,cancelled,364.8
43205,72,6,west,shipped,259.51
43206,40,20,south,delivered,69.72
43207,76,17,east,cancelled,188.33
43208,32,7,west,delivered,9.41
43209,51,11,east,shipped,142.46
43210,29,17,west,cancelled,64.52
43211,42,15,south,pending,130.06
43212,53,9,east,delivered,357.57
43213,40,15,south,cancelled,153.78
43214,81,10,east,pending,72.02
43215,81,9,south,shipped,340.42
43216,42,4,west,cancelled,267.14
43217,36,5,west,shipped,27.37
43218,43,10,south,delivered,237.7
43219,58,1,east,shipped,460.7
43220,80,9,north,pending,483.54
43221,47,8,south,pending,485.0
43222,80,18,north,cancelled,472.36
43223,50,9,north,shipped,142.84
43224,41,6,north,shipped,139.76
43225,30,17,south,shipped,338.41
43226,57,17,north,cancelled,454.83
43227,37,8,east,pending,116.56
43228,19,8,west,cancelled,450.45
43229,50,12,north,pending,228.93
43230,41,3,south,pending,201.22
43231,22,3,north,cancelled,279.21
43232,74,12,south,delivered,92.75
43233,48,18,west,cancelled,88.71
43234,79,6,south,shipped,355.09
43235,51,16,north,delivered,61.58
43236,32,1,north,delivered,100.72
43237,65,6,west,pending,400.18
43238,83,9,south,delivered,165.59
43239,76,12,north,delivered,145.15
43240,26,6,south,shipped,326.53
43241,54,17,east,pending,22.66
43242,36,12,north,pending,133.91
43243,61,19,south,cancelled,62.7
43244,24,6,north,delivered,455.33
43245,60,8,north,cancelled,194.33
43246,90,10,east,cancelled,459.85
43247,35,10,west,shipped,38.0
43248,60,14,south,pending,29.68
43249,46,8,west,cancelled,113.4
43250,18,7,west,cancelled,52.92
43251,64,6,south,shipped,104.22
43252,63,3,north,pending,385.05
43253,88,3,north,cancelled,487.7
43254,80,3,west,shipped,219.07
43255,81,20,south,delivered,122.5
43256,46,9,west,delivered,149.43
43257,68,16,south,cancelled,449.82
43258,55,2,east,shipped,300.07
43259,41,3,south,cancelled,152.28
43260,80,3,north,shipped,485.12
43261,44,16,north,delivered,358.39
43262,76,5,north,shipped,374.14
43263,62,8,south,delivered,235.72
43264,76,19,north,delivered,254.32
43265,37,13,south,shipped,371.09
43266,46,8,west,delivered,272.12
43267,84,3,north,shipped,89.26
43268,30,19,east,pending,192.11
43269,72,1,north,cancelled,226.0
43270,27,4,west,cancelled,378.82
43271,34,2,east,delivered,206.46
43272,37,15,south,pending,333.2
43273,28,14,south,shipped,181.88
43274,48,5,north,cancelled,111.67
43275,59,8,south,cancelled,471.65
43276,31,16,north,delivered,163.88
43277,31,17,north,pending,302.07
43278,27,12,west,cancelled,228.75
43279,48,12,south,cancelled,132.68
43280,44,14,west,pending,354.87
43281,24,15,south,delivered,490.18
43282,31,4,east,shipped,393.43
43283,21,6,west,cancelled,247.15
43284,78,7,south,cancelled,336.59
43285,60,2,east,pending,242.78
43286,42,3,south,shipped,236.02
43287,65,14,south,shipped,46.91
43288,23,16,north,pending,147.11
43289,40,10,west,pending,388.42
43290,51,8,west,pending,219.41
43291,69,2,west,cancelled,318.42
43292,53,5,north,pending,324.42
43293,85,4,south,shipped,331.97
43294,54,5,west,shipped,92.3
43295,31,1,north,pending,396.03
43296,39,14,west,delivered,279.5
43297,45,13,west,pending,483.51
43298,35,8,west,delivered,268.5
43299,34,6,south,delivered,313.77
43300,41,14,south,pending,102.04
43301,47,15,west,delivered,130.26
43302,39,8,east,pending,200.49
43303,22,19,south,pending,492.91
43304,89,12,north,delivered,498.15
43305,79,17,south,shipped,455.24
43306,49,20,east,cancelled,408.82
43307,85,10,south,cancelled,313.0
43308,59,17,south,shipped,56.78
43309,78,8,east,delivered,409.0
43310,25,5,north,delivered,275.77
43311,56,17,south,delivered,456.54
43312,44,13,east,cancelled,395.87
43313,31,10,west,pending,291.01
43314,49,14,east,delivered,396.65
43315,79,9,west,pending,317.84
43316,19,4,north,cancelled,437.91
43317,85,5,west,delivered,104.11
43318,63,13,south,shipped,83.26
43319,89,14,south,shipped,6.33
43320,74,8,west,shipped,391.73
43321,84,1,east,shipped,232.41
43322,44,11,north,cancelled,18.95
43323,79,19,east,pending,5.75
43324,39,14,west,delivered,182.29
43325,33,17,north,delivered,461.04
43326,46,8,west,delivered,221.63
43327,32,6,south,cancelled,488.18
43328,72,17,north,shipped,84.41
43329,88,5,west,shipped,199.0
43330,41,8,south,delivered,233.2
43331,35,8,west,cancelled,164.2
43332,66,3,south,delivered,432.71
43333,24,16,west,delivered,109.82
43334,84,16,east,shipped,140.19
43335,18,16,north,pending,171.48
43336,44,8,west,pending,442.8
43337,75,14,west,pending,383.22
43338,26,10,north,pending,171.41
43339,65,19,north,delivered,461.98
43340,31,8,south,cancelled,62.6
43341,47,7,east,pending,403.86
43342,27,11,north,pending,265.26
43343,75,9,north,pending,243.66
43344,87,13,north,shipped,81.81
43345,56,18,west,delivered,436.51
43346,52,3,south,shipped,479.53
43347,87,16,east,delivered,399.71
43348,89,11,north,pending,309.82
43349,49,11,south,cancelled,227.13
43350,87,16,east,pending,314.84
43351,18,20,south,shipped,147.4
43352,43,11,north,shipped,464.44
43353,74,18,east,shipped,340.31
43354,53,16,north,cancelled,5.51
43355,74,18,east,delivered,107.97
43356,47,2,south,shipped,379.09
43357,87,13,west,delivered,338.78
43358,33,13,north,delivered,414.92
43359,30,17,east,cancelled,362.41
43360,46,13,north,pending,99.9
43361,44,13,east,pending,374.5
43362,75,2,south,pending,323.37
43363,25,20,west,cancelled,366.62
43364,50,13,west,shipped,129.83
43365,52,18,north,pending,47.29
43366,68,12,east,pending,251.98
43367,39,1,north,delivered,324.98
43368,57,16,east,pending,195.43
43369,64,12,north,pending,398.8
43370,58,13,north,cancelled,294.95
43371,57,14,south,pending,70.01
43372,21,7,south,cancelled,98.44
43373,74,18,west,shipped,306.5
43374,80,13,north,pending,162.16
43375,19,6,south,pending,254.54
43376,19,8,west,pending,168.65
43377,59,7,south,shipped,437.34
43378,47,18,north,delivered,253.99
43379,63,18,east,pending,362.2
43380,59,9,east,pending,325.96
43381,82,3,west,pending,448.37
43382,84,2,south,pending,404.67
43383,34,3,west,delivered,136.17
43384,44,15,north,delivered,187.38
43385,51,19,west,delivered,40.61
43386,88,12,east,shipped,130.44
43387,30,18,south,shipped,275.67
43388,33,1,west,pending,344.33
43389,83,9,south,shipped,222.53
43390,21,20,east,delivered,262.75
43391,89,12,north,cancelled,383.39
43392,40,14,north,shipped,232.18
43393,90,14,north,shipped,371.74
43394,47,2,west,pending,81.29
43395,84,7,west,pending,328.85
43396,59,11,east,shipped,271.94
43397,25,14,south,shipped,302.75
43398,35,6,west,pending,224.19
43399,86,7,east,delivered,480.81
43400,53,18,east,cancelled,440.67
43401,80,1,north,cancelled,217.77
43402,79,5,west,cancelled,64.81
43403,88,11,south,shipped,140.73
43404,39,11,south,shipped,280.67
43405,61,12,east,pending,6.68
43406,83,16,south,shipped,71.83
43407,80,18,north,cancelled,370.12
43408,63,3,east,cancelled,150.66
43409,46,16,east,shipped,8.04
43410,77,19,north,delivered,416.21
43411,26,10,south,cancelled,313.81
43412,65,13,north,shipped,301.55
43413,72,7,north,delivered,130.55
43414,55,5,east,delivered,328.11
43415,30,20,west,cancelled,480.04
43416,59,12,west,shipped,339.17
43417,48,4,south,delivered,200.1
43418,45,9,south,pending,284.53
43419,22,14,south,delivered,69.93
43420,75,15,west,delivered,490.04
43421,20,10,east,delivered,165.48
43422,66,15,west,delivered,207.71
43423,70,2,east,cancelled,165.42
43424,71,5,east,pending,289.37
43425,81,7,south,delivered,216.51
43426,25,15,south,shipped,76.78
43427,69,12,north,cancelled,187.05
43428,45,13,east,delivered,451.08
43429,47,4,south,delivered,210.29
43430,29,20,west,pending,102.55
43431,30,2,south,cancelled,134.85
43432,26,9,north,pending,14.04
43433,73,6,south,cancelled,387.97
43434,29,9,south,shipped,183.5
43435,31,9,south,pending,243.77
43436,60,13,east,cancelled,410.21
43437,61,5,south,delivered,270.59
43438,46,10,west,delivered,140.75
43439,21,3,south,shipped,441.16
43440,49,14,south,shipped,278.02
43441,80,16,west,shipped,87.46
43442,44,9,east,shipped,204.1
43443,32,19,south,pending,463.4
43444,42,15,south,cancelled,74.63
43445,50,9,west,cancelled,126.99
